name,group,default value,readonly,user_visible,notes,Range min,Range max,v2_user_visible (intent),v2_readonly (intent),changed_vs_v2
INS4_ACCOFFS_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_ACCOFFS_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_ACCOFFS_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_ACCSCAL_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_ACCSCAL_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_ACCSCAL_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_ACC_CALTEMP,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default -300->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_ACC_ID,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_GYROFFS_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_GYROFFS_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_GYROFFS_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_GYR_CALTEMP,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default -300->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_GYR_ID,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_POS_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_POS_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_POS_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_TCAL_ENABLE,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS4_USE,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 1->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACCOFFS_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACCOFFS_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACCOFFS_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACCSCAL_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACCSCAL_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACCSCAL_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACC_CALTEMP,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default -300->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_ACC_ID,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_GYROFFS_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_GYROFFS_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_GYROFFS_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_GYR_CALTEMP,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default -300->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_GYR_ID,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_POS_X,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_POS_Y,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_POS_Z,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_TCAL_ENABLE,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 0->(blank, not seeded); readonly True->False; user_visible False->True"
INS5_USE,INS,,False,True,"NOT SEEDED - aux IMU instance slot (hwdef sets INS_AUX_INSTANCES 2, so INS_MAX_INSTANCES=5). Param exists but no 4th/5th IMU is fitted",,,False,True,"default 1->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC1_CALTEMP,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 44.5->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2OFFS_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.0172006->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2OFFS_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.00337014->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2OFFS_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.0860483->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2SCAL_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.999522->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2SCAL_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.999354->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2SCAL_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.999774->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2_CALTEMP,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 44.0625->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC2_ID,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 3.86794e+06->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3OFFS_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.00354793->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3OFFS_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.025209->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3OFFS_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.0127306->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3SCAL_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 1.00051->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3SCAL_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.99886->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3SCAL_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.998544->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3_CALTEMP,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 39.5->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC3_ID,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 3.86766e+06->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACCEL_FILTER,INS,10,True,True,,,,False,True,user_visible False->True
INS_ACCOFFS_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.0506426->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACCOFFS_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.0281159->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACCOFFS_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.0100078->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACCSCAL_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.998854->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACCSCAL_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.999702->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACCSCAL_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.999772->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ACC_BODYFIX,INS,2,True,True,,,,False,True,user_visible False->True
INS_ACC_ID,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 3.86768e+06->(blank, not seeded); readonly True->False; user_visible False->True"
INS_ENABLE_MASK,INS,127,True,True,,,,False,True,user_visible False->True
INS_FAST_SAMPLE,INS,7,True,True,,,,False,True,user_visible False->True
INS_GYR1_CALTEMP,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 45.75->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR2OFFS_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.0011042->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR2OFFS_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.000992602->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR2OFFS_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.000519828->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR2_CALTEMP,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 45->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR2_ID,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 3.86794e+06->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR3OFFS_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.00119589->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR3OFFS_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.00246371->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR3OFFS_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.00162684->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR3_CALTEMP,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 52.0312->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYR3_ID,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 3.86766e+06->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYROFFS_X,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.000112233->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYROFFS_Y,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 0.0101088->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYROFFS_Z,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default -0.00300753->(blank, not seeded); readonly True->False; user_visible False->True"
INS_GYRO_FILTER,INS,25,True,True,,,,False,True,user_visible False->True
INS_GYRO_RATE,INS,1,True,True,,,,False,True,user_visible False->True
INS_GYR_CAL,INS,1,True,True,,,,False,True,user_visible False->True
INS_GYR_ID,INS,,False,True,NOT SEEDED - per-unit calibration value; stripped from defaults.parm in 6f1d594 so each airframe keeps its own cal,,,False,True,"default 3.86768e+06->(blank, not seeded); readonly True->False; user_visible False->True"
INS_HNTC2_ENABLE,INS,0,True,True,,,,False,True,user_visible False->True
INS_HNTCH_ATT,INS,40,True,True,,,,False,True,user_visible False->True
INS_HNTCH_BW,INS,40,True,True,,,,False,True,user_visible False->True
INS_HNTCH_ENABLE,INS,1,True,True,,,,False,True,user_visible False->True
INS_HNTCH_FM_RAT,INS,0.7,True,True,,,,False,True,user_visible False->True
INS_HNTCH_FREQ,INS,50,True,True,,,,False,True,user_visible False->True
INS_HNTCH_HMNCS,INS,3,True,True,,,,False,True,user_visible False->True
INS_HNTCH_MODE,INS,1,True,True,,,,False,True,user_visible False->True
INS_HNTCH_OPTS,INS,0,True,True,,,,False,True,user_visible False->True
INS_HNTCH_REF,INS,0.2,True,True,,,,False,True,user_visible False->True
INS_LOG_BAT_CNT,INS,1024,True,True,,,,False,True,user_visible False->True
INS_LOG_BAT_LGCT,INS,32,True,True,,,,False,True,user_visible False->True
INS_LOG_BAT_LGIN,INS,20,True,True,,,,False,True,user_visible False->True
INS_LOG_BAT_MASK,INS,0,True,True,,,,False,True,user_visible False->True
INS_LOG_BAT_OPT,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS1_X,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS1_Y,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS1_Z,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS2_X,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS2_Y,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS2_Z,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS3_X,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS3_Y,INS,0,True,True,,,,False,True,user_visible False->True
INS_POS3_Z,INS,0,True,True,,,,False,True,user_visible False->True
INS_RAW_LOG_OPT,INS,0,True,True,,,,False,True,user_visible False->True
INS_STILL_THRESH,INS,2.5,True,True,,,,False,True,user_visible False->True
INS_TCAL1_ENABLE,INS,0,True,True,,,,False,True,user_visible False->True
INS_TCAL2_ENABLE,INS,0,True,True,,,,False,True,user_visible False->True
INS_TCAL3_ENABLE,INS,0,True,True,,,,False,True,user_visible False->True
INS_TCAL_OPTIONS,INS,0,True,True,,,,False,True,user_visible False->True
INS_TRIM_OPTION,INS,1,True,True,,,,False,True,user_visible False->True
INS_USE,INS,1,True,True,,,,False,True,user_visible False->True
INS_USE2,INS,1,True,True,,,,False,True,user_visible False->True
INS_USE3,INS,1,True,True,,,,False,True,user_visible False->True
KDE_NPOLE,KDE,14,True,True,,,,False,True,user_visible False->True
LAND_ALT_LOW,LAND,1000,False,True,,,,True,False,
LAND_REPOSITION,LAND,1,False,True,,,,True,False,
LAND_RNG_ALT,LAND,800,False,True,"HARD CLAMPED 600..2000 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",600,2000,True,False,
LAND_RNG_EN,LAND,1,False,True,,,,True,False,
LAND_RNG_SPD,LAND,45,False,True,"HARD CLAMPED 30..200 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",30,200,True,False,
LAND_SPEED,LAND,50,False,True,"HARD CLAMPED 20..200 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",20,200,True,False,
LAND_SPEED_HIGH,LAND,0,False,True,"HARD CLAMPED 0..200 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",0,200,True,False,
LGR_ENABLE,LGR,0,True,False,"hidden (GOBJECT_HIDDEN group ""LGR_"")",,,False,True,
LOG_BACKEND_TYPE,LOG,1,True,True,,,,False,True,user_visible False->True
LOG_BITMASK,LOG,178174,False,True,,,,False,False,user_visible False->True
LOG_DARM_RATEMAX,LOG,0,True,True,,,,False,True,user_visible False->True
LOG_DISARMED,LOG,0,False,True,,,,True,False,
LOG_FILE_BUFSIZE,LOG,200,True,True,,,,False,True,user_visible False->True
LOG_FILE_DSRMROT,LOG,1,False,True,,,,True,False,
LOG_FILE_MB_FREE,LOG,500,True,True,,,,False,True,user_visible False->True
LOG_FILE_RATEMAX,LOG,0,False,True,,,,True,False,
LOG_FILE_TIMEOUT,LOG,5,True,True,,,,False,True,user_visible False->True
LOG_MAV_BUFSIZE,LOG,8,True,True,,,,False,True,user_visible False->True
LOG_MAV_RATEMAX,LOG,0,True,True,,,,False,True,user_visible False->True
LOG_MAX_FILES,LOG,500,False,True,,,,False,False,user_visible False->True
LOG_REPLAY,LOG,0,True,True,,,,False,True,user_visible False->True
LOIT_ACC_MAX,LOIT,500,False,True,"HARD CLAMPED 300..800 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",300,800,False,False,user_visible False->True
LOIT_ANG_MAX,LOIT,0,False,True,,,,False,False,user_visible False->True
LOIT_BRK_ACCEL,LOIT,250,False,True,"HARD CLAMPED 200..400 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",200,400,False,False,user_visible False->True
LOIT_BRK_DELAY,LOIT,1,False,True,,,,False,False,user_visible False->True
LOIT_BRK_JERK,LOIT,500,False,True,"HARD CLAMPED 300..600 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",300,600,False,False,user_visible False->True
LOIT_SPEED,LOIT,800,False,True,"HARD CLAMPED 50..2000 - out-of-range PARAM_SET rejected, stored value scrubbed at boot",50,2000,True,False,range 50..1800->50..2000
MIS_LAST_INDEX,MIS,0,False,True,,,,True,False,
MIS_OPTIONS,MIS,0,False,True,,,,True,False,
MIS_RESTART,MIS,0,False,True,,,,True,False,
MIS_TOTAL,MIS,,False,True,NOT SEEDED - runtime-managed; deliberately omitted from defaults.parm so a fresh board does not inherit stale state,,,True,True,"default 0->(blank, not seeded); readonly True->False"
MNT1_DEFLT_MODE,MNT,3,False,True,,,,False,False,user_visible False->True
MNT1_DEVID,MNT,0,True,True,,,,False,True,user_visible False->True
MNT1_LEAD_PTCH,MNT,0,True,True,,,,False,True,user_visible False->True
MNT1_LEAD_RLL,MNT,0,True,True,,,,False,True,user_visible False->True
MNT1_NEUTRAL_X,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_NEUTRAL_Y,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_NEUTRAL_Z,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_OPTIONS,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_PITCH_MAX,MNT,20,False,True,,,,False,False,user_visible False->True
MNT1_PITCH_MIN,MNT,-90,False,True,,,,False,False,user_visible False->True
MNT1_RC_RATE,MNT,90,False,True,,,,True,False,
MNT1_RETRACT_X,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_RETRACT_Y,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_RETRACT_Z,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_ROLL_MAX,MNT,30,False,True,,,,False,False,user_visible False->True
MNT1_ROLL_MIN,MNT,-30,False,True,,,,False,False,user_visible False->True
MNT1_SYSID_DFLT,MNT,0,False,True,,,,False,False,user_visible False->True
MNT1_TYPE,MNT,6,False,True,,,,True,False,
MNT1_YAW_MAX,MNT,180,False,True,,,,False,False,user_visible False->True
MNT1_YAW_MIN,MNT,-180,False,True,,,,False,False,user_visible False->True
MNT2_TYPE,MNT,0,True,True,,,,False,True,user_visible False->True
MOT_BAT_CURR_MAX,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_BAT_CURR_TC,MOT,5,True,True,,,,False,True,user_visible False->True
MOT_BAT_IDX,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_BAT_VOLT_MAX,MOT,25.2,True,True,,,,False,True,user_visible False->True
MOT_BAT_VOLT_MIN,MOT,19.8,True,True,,,,False,True,user_visible False->True
MOT_BOOST_SCALE,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_HOVER_LEARN,MOT,2,False,True,,,,False,False,user_visible False->True
MOT_OPTIONS,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_PWM_MAX,MOT,1900,True,True,,,,False,True,user_visible False->True
MOT_PWM_MIN,MOT,1050,True,True,,,,False,True,user_visible False->True
MOT_PWM_TYPE,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_SAFE_DISARM,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_SAFE_TIME,MOT,1,True,True,,,,False,True,user_visible False->True
MOT_SLEW_DN_TIME,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_SLEW_UP_TIME,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_SPIN_ARM,MOT,0.11,True,True,,,,False,True,user_visible False->True
MOT_SPIN_MAX,MOT,0.95,True,True,,,,False,True,user_visible False->True
MOT_SPIN_MIN,MOT,0.14,True,True,,,,False,True,user_visible False->True
MOT_SPOOL_TIME,MOT,0.5,True,True,,,,False,True,user_visible False->True
MOT_SPOOL_TIM_DN,MOT,0,True,True,,,,False,True,user_visible False->True
MOT_THST_EXPO,MOT,0.7,True,True,,,,False,True,user_visible False->True
